"Date","S65E_NITRATE_NITRITE_N_Ld_mg","S65E_PHOSPHATE_Ld_mg","S65E_AMMONIA_N_Ld_mg","S65E_S_FLOW_cfs"
"2015-11-18",18.4261736828922,18.3820024645791,18.9295643281707,14.0317245282198
"2015-12-02",19.7164988410434,19.1494443875155,17.9207789705992,14.1831093523158
"2015-12-21",18.948717499372,18.8420333567836,18.5068847470929,13.8247535199687
"2016-01-04",19.4063444849121,18.6472393365603,17.8179599816758,13.9467589707679
"2016-01-20",20.360779859052,20.8208331574445,20.1023681689003,15.7456593422107
"2016-02-01",20.4973261500953,21.3966055361429,20.34116541934,16.0784855422987
"2016-02-15",18.2775781332308,20.0693376024588,19.270829906241,15.9749930402367
"2016-02-29",19.0962832634315,20.5355000260058,19.7674515372727,15.9607890475024
"2016-03-14",17.6694185613568,18.4315586134037,17.8982601337857,14.1140704998674
"2016-03-28",20.4099711424173,19.8435756674965,19.5334207391926,15.1896153173389
"2016-04-11",18.4001310194348,20.3966849013089,19.4987433081029,16.0022357466365
"2016-04-25",17.9233356508471,19.6068815354349,18.4938805093147,15.3583862933856
"2016-05-09",19.0580262862604,19.5688519100264,19.1380689939339,15.1868252753525
"2016-05-23",19.4639645271925,21.978198792075,20.9992944674729,16.8249071975772
"2016-06-06",18.2905749814703,20.6975200897886,20.3700165231501,15.9879898884762
"2016-06-20",18.9923619680677,21.1154785732502,21.1239892629181,16.3533046384524
"2016-07-06",18.3370549716814,19.8631112751765,19.2533457035556,15.3413226981274
"2016-07-18",19.1174985820355,19.6663961537509,20.206110787369,14.9128059626445
"2016-08-01",17.6730240622868,19.1171379942955,18.8331942439543,14.6285016245634
"2016-08-15",17.5811849126438,19.1780440428711,18.9194700545774,14.8085961904041
"2016-08-29",18.8361685744529,19.4476377239986,19.9732471439488,14.9043429417286
"2016-09-12",19.4380127296602,21.3702240343574,21.0569293860489,16.3934902919368
"2016-09-26",19.471351913873,20.9236042427847,20.7623360951886,16.3803094605147
"2016-10-10",20.0024734079115,20.9352934417369,20.7947114911157,16.1312723970036
"2016-10-24",19.1392412828044,19.6815655736298,19.7045550918545,15.2272182773763
"2016-11-07",18.8949098295126,18.8949098295126,19.5602774459655,14.6044503883643
"2016-11-21",18.1364475224098,18.5593043732298,18.855570189373,14.4988613626834
"2016-12-19",18.0201500054954,18.4256151136036,18.4619827577745,14.4366310670393
"2017-01-09",18.2112833083324,17.8562490538512,17.8725095747229,13.7453751896779
"2017-01-23",18.757388181035,17.6422465904157,16.843738894198,13.9533671363018
"2017-02-06",19.2307176384635,18.6275966095612,16.5006885306425,14.3034639533063
"2017-06-05",11.8454958574003,13.7476033837972,12.5386430379602,9.54291076440623
"2017-09-13",18.4610771188896,21.8144838367154,20.3779997310717,16.1584920258956
"2017-09-25",18.7743106274331,22.0952916752384,21.1946787560835,16.6948690857533
"2017-10-09",20.2836756124311,21.3765241963825,21.0984299250858,16.2232326018847
"2017-10-23",19.6345781192552,20.0602459346809,19.750091006377,15.0496106405846
"2017-11-06",19.8014784284081,20.285195733416,19.7291577668285,15.3471311321546
"2017-11-20",19.5897278011095,19.7210638031706,19.6242139771806,14.853529352715
"2017-12-04",19.2783188582781,18.618587674638,18.686641137883,13.9504426894885
"2018-03-26",16.4378847090236,17.2691822280644,15.8500980441215,13.1420478430193
"2018-04-09",15.4176542118042,16.7907033461741,14.7758003256318,12.4732152326378
"2018-05-21",15.0179786426988,15.8746311082532,15.846300601627,11.3803924829724
"2018-06-04",13.8834298626121,16.4281082557,14.6991793652644,10.747935646683
"2018-12-11",16.6432534391292,15.0690973408397,14.3625271399476,10.7516092273034
"2018-12-26",18.2488550909051,17.0727392410821,16.0882402591814,12.5618797345652
"2019-01-07",18.5345226052095,17.5001525852697,16.5499603017199,13.1826644717334
"2019-01-22",19.1606582172893,18.4320642877336,16.8530855827842,13.8573533092302
"2019-02-04",17.5341771618862,19.3636769590971,17.5341771618862,14.9692278044247
"2019-02-18",18.3857204894588,20.1521621507026,19.7720148505787,15.3899882159048
"2019-03-04",19.2941053549328,19.6690337391809,19.6105063997336,14.8092213348192
"2019-03-06",19.1056566635284,19.6000692576531,19.6141539975348,14.6513093672749
"2019-06-20",17.025671571365,18.5454973251094,19.2308013282083,14.3866142417497
"2019-07-15",18.832198345431,19.284183469174,20.2281858357565,14.4883929235773
"2019-07-29",15.999694190574,18.9228557712932,17.3859885516939,14.3902562781399
"2019-08-26",18.7371944946396,21.2068336722968,22.5478892479378,16.3392992218412
"2019-09-09",16.0636145694762,17.3904855101253,17.4876492585789,12.8055180314547
"2019-09-23",17.6269895790472,19.118644455825,18.7256018677154,14.7366178211511
"2019-10-08",18.0081862744869,18.2890886599533,19.2724656850438,13.7041211812827
"2019-10-21",18.7605326320069,17.5185417604935,17.2636495108647,13.1365151258196
"2019-11-04",18.3032482572201,16.9451247730669,15.9179714483809,12.5506756183945
"2019-11-18",19.5826969845832,18.2055910495177,17.1661676322399,13.7988718022535
"2019-12-02",18.8473545277043,17.8022309239872,16.9755523508027,13.6433478406275
"2019-12-16",17.3756821073703,17.6729336308383,17.518782951011,13.4244383887889
"2019-12-30",18.554301142899,17.9903656938191,16.9362051677218,13.8007109517926
"2020-01-13",18.6325153245174,17.8928481283225,17.0455502679353,13.4620313294792
"2020-01-27",16.068259350653,17.0287213008403,16.2177910846239,12.6342721461678
"2020-02-24",16.594918270716,18.5073057277327,18.1888519966141,14.0299689132545
"2020-06-15",17.183592991328,20.5130464681313,20.0992825572084,14.6186436338664
"2020-06-29",17.7040844361441,19.5924707410612,18.845256339231,14.5685902202149
"2020-07-13",17.3415202017913,19.7023742029094,19.9217370313837,15.0389351087973
"2020-07-27",17.8431151096044,20.8635399957488,20.4080644670659,16.0513556403763
"2020-08-10",17.8918123593458,20.8095830914301,20.4438583119715,16.1000528901178
"2020-09-08",17.9874012037117,19.933311352767,20.1956756172345,15.6848161107176
"2020-09-21",18.638093073521,20.4876721136379,20.40575499117,15.9990357439058
"2020-10-05",19.4788267841617,21.1528032177334,20.4596560371734,16.3007729538137
"2020-10-19",18.745952460467,19.7267817134788,19.7552196487993,15.0823908143374
"2020-11-02",19.7133504217244,19.5809258360751,20.2241760454904,14.8535380173628
"2020-11-16",19.908482954277,20.4950868869301,20.2327226224626,15.365188172007
"2020-11-30",18.7723280101871,19.4785472723144,18.8236213045747,15.1347418504608
"2020-12-28",18.6575543028898,18.8398758596838,18.5397712672334,14.8508918131195
"2021-01-11",17.4461233097347,18.4822152414215,17.3996032940998,14.3550808563764
"2021-02-22",18.1996230006607,19.3588599111453,19.2336967681913,14.733887097861
"2021-03-08",17.4581602886293,19.006973579247,18.6502986353082,14.6249469445731
"2021-03-22",16.4659417557829,18.9743789029811,18.9388722145242,14.5200316067276
"2021-04-05",15.5831654756836,17.7803900530199,17.6468586603953,13.5037239340038
"2021-06-28",16.23119993252,17.9539665302612,18.6107460666502,14.6217620200859
"2021-07-12",18.2031283053095,19.4840621507715,19.3766419021507,14.8019309236473
"2021-07-26",16.8606239676428,20.0133599900065,18.5833905653839,15.2511860552087
"2021-08-09",18.1010499005553,20.3176925637486,19.7337446751537,15.2678365564991
"2021-08-23",18.0363381592195,20.4272158593592,20.2163209301212,15.4713888017579
"2021-09-20",17.9392176890687,19.7309771582967,20.098701938422,15.4543110392807
"2021-10-04",18.0537342384937,20.2227879388633,20.2035565769354,15.5688275887057
"2021-10-18",18.2125358661783,19.6396522218184,20.0928487327478,15.3221641082821
"2021-11-01",18.4883462789188,19.2768036392831,19.6197483904099,15.0871488972567
"2021-11-15",18.8900668665032,19.5247178403815,19.5602245288384,15.1058772325849
"2021-11-29",18.0195977009249,18.1972788781624,19.2482631178412,13.7429315819088
"2021-12-13",17.6057316240621,17.7048225267063,16.7302628867082,13.7345306131542
"2021-12-27",19.2125689275137,18.034968227527,16.6348805442747,13.7445087863786
"2022-01-10",18.5056784958665,17.9099866514573,18.4064235377712,13.6614914094079
"2022-01-24",18.6623539418614,18.0910965789105,17.6178088744636,13.9802227147372
"2022-03-07",15.0726182871137,17.8820209824762,17.8069857965332,13.4631803746796
"2022-05-02",17.3901098207858,20.1764918651579,19.4123929486256,15.1928852434495
"2022-07-11",18.9071912677301,17.4187059657137,16.3073546512681,13.0492581132466
"2022-07-25",17.0955900042986,15.87099791277,14.9955291754161,11.5943317937539
"2022-08-08",18.3229887325732,16.5267348737573,16.0513111770422,11.817204672445
"2022-08-22",19.4997517378114,18.4210736640441,18.9226460823296,13.3971931431978
"2022-09-06",19.1430049275865,18.4044747411787,18.1723625198817,13.4628323185694
"2022-09-19",20.7611851342776,19.7909891375673,19.7832670914734,14.9234546871117
"2022-10-31",18.0474217705349,21.1535021012577,20.7554719716371,16.2556623013068
"2022-11-14",18.663086851615,20.8031530151112,20.5433997181845,15.7727150937188
"2022-11-28",19.3610988708916,20.6577810733218,20.2484020658925,15.8057508094022
"2022-12-12",19.3799866976219,19.7454464711164,19.7037737747158,15.1604789924458
"2022-12-27",19.2954403711685,19.2190673923839,19.4579593006663,15.0759326659924
"2023-01-09",19.2847953764673,19.186355303654,19.3002995630032,15.1259122931076
"2023-01-23",19.1899628284628,18.902280756011,18.8597211415922,15.0310797451031
"2023-02-06",19.2307470231769,19.2457849005415,19.2751987857478,15.0410922811505
"2023-02-20",19.1224685671325,18.9709186690053,18.489946008389,14.9635854837728
"2023-03-06",18.2782813717123,18.5439845374453,17.8836271797084,14.4496399752232
"2023-03-20",19.2654902869643,18.2148872174825,17.191498350052,14.0560041341229
"2023-04-03",16.9625058894991,17.7021730856939,16.6905721740154,13.9179834517756
"2023-04-17",18.6128165731117,17.9125519247829,16.4366454049733,13.6640566827335
